Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image3.png;stop;291;179;308;196;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20882;stop_1331866061.avi;17
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image4.png;stop;615;177;631;194;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20887;stop_1331866061.avi;22
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image4.png;stop;283;177;300;194;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20887;stop_1331866061.avi;22
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image5.png;stop;617;177;633;194;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20892;stop_1331866061.avi;27
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image5.png;stop;274;178;291;195;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20892;stop_1331866061.avi;27
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image6.png;stop;618;174;636;193;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20897;stop_1331866061.avi;32
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image6.png;stop;263;175;281;194;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20897;stop_1331866061.avi;32
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image7.png;stop;621;173;640;193;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20902;stop_1331866061.avi;37
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image7.png;stop;252;174;272;194;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20902;stop_1331866061.avi;37
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image8.png;stop;625;175;643;197;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20907;stop_1331866061.avi;42
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image8.png;stop;240;176;260;196;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20907;stop_1331866061.avi;42
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image9.png;stop;628;174;646;196;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20912;stop_1331866061.avi;47
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image9.png;stop;228;174;249;195;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20912;stop_1331866061.avi;47
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image10.png;stop;631;168;651;190;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20917;stop_1331866061.avi;52
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image10.png;stop;214;168;236;190;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20917;stop_1331866061.avi;52
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image11.png;stop;632;165;654;190;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20922;stop_1331866061.avi;57
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image11.png;stop;197;164;220;188;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20922;stop_1331866061.avi;57
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image12.png;stop;634;164;659;189;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20927;stop_1331866061.avi;62
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image12.png;stop;179;163;203;189;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20927;stop_1331866061.avi;62
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image13.png;stop;636;161;662;187;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20932;stop_1331866061.avi;67
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image13.png;stop;159;161;184;189;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20932;stop_1331866061.avi;67
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image14.png;stop;641;161;668;188;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20937;stop_1331866061.avi;72
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image14.png;stop;140;161;167;189;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20937;stop_1331866061.avi;72
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image15.png;stop;648;158;677;188;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20942;stop_1331866061.avi;77
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image15.png;stop;122;159;150;190;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20942;stop_1331866061.avi;77
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image16.png;stop;657;156;687;187;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20947;stop_1331866061.avi;82
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image16.png;stop;101;157;131;188;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20947;stop_1331866061.avi;82
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image17.png;stop;667;150;698;184;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20952;stop_1331866061.avi;87
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image17.png;stop;79;153;111;186;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20952;stop_1331866061.avi;87
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image18.png;stop;678;147;710;182;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20957;stop_1331866061.avi;92
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image18.png;stop;55;150;88;183;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20957;stop_1331866061.avi;92
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image19.png;stop;690;141;724;178;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20962;stop_1331866061.avi;97
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image19.png;stop;27;146;62;182;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20962;stop_1331866061.avi;97
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image20.png;stop;703;135;741;175;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20967;stop_1331866061.avi;102
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image21.png;stop;719;128;759;169;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20972;stop_1331866061.avi;107
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image22.png;stop;736;122;778;167;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20977;stop_1331866061.avi;112
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image23.png;stop;756;117;801;165;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20982;stop_1331866061.avi;117
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image24.png;stop;777;109;827;161;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20987;stop_1331866061.avi;122
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image25.png;stop;803;99;856;155;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20992;stop_1331866061.avi;127
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image26.png;stop;831;91;891;153;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;20997;stop_1331866061.avi;132
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image27.png;stop;865;77;931;144;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;21002;stop_1331866061.avi;137
aiua120214-1/frameAnnotations-DataLog02142012_001_external_camera.avi_annotations/stop_1331866061.avi_image28.png;stop;904;60;978;135;0,0;aiua120214-1/DataLog02142012_001_external_camera.avi;21007;stop_1331866061.avi;142
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image0.png;stop;577;189;599;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;560;stop_1331866280.avi;2
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image1.png;stop;587;189;609;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;565;stop_1331866280.avi;7
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image2.png;stop;600;190;622;212;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;570;stop_1331866280.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image3.png;stop;618;190;640;212;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;575;stop_1331866280.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image4.png;stop;639;191;661;213;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;580;stop_1331866280.avi;22
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image5.png;stop;665;189;687;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;585;stop_1331866280.avi;27
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image6.png;stop;695;189;715;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;590;stop_1331866280.avi;32
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image7.png;stop;726;188;748;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;595;stop_1331866280.avi;37
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image8.png;stop;761;187;784;210;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;600;stop_1331866280.avi;42
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image9.png;stop;801;186;824;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;605;stop_1331866280.avi;47
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image10.png;stop;842;186;865;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;610;stop_1331866280.avi;52
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image11.png;stop;885;186;908;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;615;stop_1331866280.avi;57
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image12.png;stop;929;186;952;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;620;stop_1331866280.avi;62
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866280.avi_image13.png;stop;976;186;999;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;625;stop_1331866280.avi;67
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image0.png;stop;926;193;952;219;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;735;stop_1331866288.avi;2
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image1.png;stop;878;193;904;219;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;740;stop_1331866288.avi;7
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image2.png;stop;830;189;856;215;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;745;stop_1331866288.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image3.png;stop;787;189;813;215;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;750;stop_1331866288.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image4.png;stop;747;189;773;215;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;755;stop_1331866288.avi;22
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image5.png;stop;714;185;740;212;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;760;stop_1331866288.avi;27
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image6.png;stop;684;182;710;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;765;stop_1331866288.avi;32
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image7.png;stop;660;181;687;208;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;770;stop_1331866288.avi;37
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image8.png;stop;640;181;668;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;775;stop_1331866288.avi;42
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image9.png;stop;626;181;655;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;780;stop_1331866288.avi;47
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image10.png;stop;617;180;646;208;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;785;stop_1331866288.avi;52
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image11.png;stop;611;178;641;207;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;790;stop_1331866288.avi;57
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image12.png;stop;608;176;639;206;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;795;stop_1331866288.avi;62
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image13.png;stop;613;175;645;207;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;800;stop_1331866288.avi;67
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image14.png;stop;625;176;657;208;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;805;stop_1331866288.avi;72
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image15.png;stop;638;174;671;208;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;810;stop_1331866288.avi;77
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image16.png;stop;651;168;686;203;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;815;stop_1331866288.avi;82
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image17.png;stop;665;162;702;198;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;820;stop_1331866288.avi;87
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image18.png;stop;682;158;720;196;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;825;stop_1331866288.avi;92
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image19.png;stop;700;154;738;192;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;830;stop_1331866288.avi;97
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image20.png;stop;719;146;758;186;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;835;stop_1331866288.avi;102
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image21.png;stop;738;140;779;182;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;840;stop_1331866288.avi;107
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image22.png;stop;758;134;801;179;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;845;stop_1331866288.avi;112
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image23.png;stop;775;132;823;180;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;850;stop_1331866288.avi;117
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image24.png;stop;797;128;847;179;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;855;stop_1331866288.avi;122
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image25.png;stop;820;118;873;173;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;860;stop_1331866288.avi;127
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image26.png;stop;844;102;902;160;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;865;stop_1331866288.avi;132
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image27.png;stop;873;92;935;155;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;870;stop_1331866288.avi;137
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image28.png;stop;906;80;973;148;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;875;stop_1331866288.avi;142
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866288.avi_image29.png;stop;943;61;1016;134;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;880;stop_1331866288.avi;147
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image0.png;stop;964;157;990;184;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1786;stop_1331866339.avi;2
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image1.png;stop;960;157;988;185;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1791;stop_1331866339.avi;7
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image2.png;stop;959;154;989;184;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1796;stop_1331866339.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image3.png;stop;958;160;989;191;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1801;stop_1331866339.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image4.png;stop;961;156;993;190;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1806;stop_1331866339.avi;22
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image5.png;stop;963;155;999;190;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1811;stop_1331866339.avi;27
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image6.png;stop;970;147;1009;184;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1816;stop_1331866339.avi;32
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/stop_1331866339.avi_image7.png;stop;983;143;1022;183;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;1821;stop_1331866339.avi;37
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image0.png;merge;577;187;606;215;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2862;merge_1331866392.avi;2
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image1.png;merge;581;189;610;217;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2867;merge_1331866392.avi;7
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image2.png;merge;584;187;614;216;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2872;merge_1331866392.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image3.png;merge;584;186;615;218;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2877;merge_1331866392.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image4.png;merge;582;181;613;213;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2882;merge_1331866392.avi;22
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image5.png;merge;584;178;617;212;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2887;merge_1331866392.avi;27
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image6.png;merge;589;177;623;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2892;merge_1331866392.avi;32
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image7.png;merge;595;176;630;212;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2897;merge_1331866392.avi;37
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image8.png;merge;601;176;640;214;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2902;merge_1331866392.avi;42
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image9.png;merge;609;174;648;213;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2907;merge_1331866392.avi;47
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image10.png;merge;617;170;658;211;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2912;merge_1331866392.avi;52
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image11.png;merge;622;166;667;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2917;merge_1331866392.avi;57
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image12.png;merge;632;160;678;207;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2922;merge_1331866392.avi;62
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image13.png;merge;641;160;690;209;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2927;merge_1331866392.avi;67
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image14.png;merge;650;151;702;204;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2932;merge_1331866392.avi;72
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image15.png;merge;659;146;717;205;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2937;merge_1331866392.avi;77
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image16.png;merge;669;141;733;205;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2942;merge_1331866392.avi;82
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image17.png;merge;684;131;753;201;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2947;merge_1331866392.avi;87
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image18.png;merge;704;121;779;197;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2952;merge_1331866392.avi;92
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image19.png;merge;724;103;809;188;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2957;merge_1331866392.avi;97
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image20.png;merge;751;84;848;183;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2962;merge_1331866392.avi;102
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image21.png;merge;788;70;899;185;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2967;merge_1331866392.avi;107
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/merge_1331866392.avi_image22.png;merge;839;41;969;176;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;2972;merge_1331866392.avi;112
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image0.png;signalAhead;576;234;593;249;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6526;signalAhead_1331866552.avi;2
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image1.png;signalAhead;579;225;597;242;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6531;signalAhead_1331866552.avi;7
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image2.png;signalAhead;583;225;601;243;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6536;signalAhead_1331866552.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image2.png;signalAhead;434;236;454;255;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6536;signalAhead_1331866552.avi;12
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image3.png;signalAhead;586;225;605;243;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6541;signalAhead_1331866552.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image3.png;signalAhead;429;234;449;253;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6541;signalAhead_1331866552.avi;17
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image4.png;signalAhead;589;221;608;239;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6546;signalAhead_1331866552.avi;22
aiua120214-2/frameAnnotations-DataLog02142012_002_external_camera.avi_annotations/signalAhead_1331866552.avi_image4.png;signalAhead;425;231;445;250;0,0;aiua120214-2/DataLog02142012_002_external_camera.avi;6546;signalAhead_1331866552.avi;22
